File,Min,Mean,Max
sm2_mm_ACCESS1-3_rcp85_apr_mean_2010-2019_mean.tif,151.0,364.2,587.0
sm2_mm_ACCESS1-3_rcp85_may_mean_2010-2019_mean.tif,169.0,407.8,593.0
sm2_mm_ACCESS1-3_rcp85_jun_mean_2010-2019_mean.tif,131.0,381.1,595.0
sm2_mm_ACCESS1-3_rcp85_jul_mean_2010-2019_mean.tif,107.0,333.5,592.0
sm2_mm_ACCESS1-3_rcp85_aug_mean_2010-2019_mean.tif,102.0,315.4,588.0
sm2_mm_ACCESS1-3_rcp85_sep_mean_2010-2019_mean.tif,109.0,319.7,588.0
sm2_mm_ACCESS1-3_rcp85_oct_mean_2010-2019_mean.tif,120.0,330.6,590.0
sm2_mm_ACCESS1-3_rcp85_nov_mean_2010-2019_mean.tif,122.0,330.0,590.0
sm2_mm_ACCESS1-3_rcp85_dec_mean_2010-2019_mean.tif,122.0,330.6,590.0
sm2_mm_ACCESS1-3_rcp85_jan_mean_2020-2029_mean.tif,113.0,327.2,557.0
sm2_mm_ACCESS1-3_rcp85_feb_mean_2020-2029_mean.tif,113.0,329.7,557.0
sm2_mm_ACCESS1-3_rcp85_mar_mean_2020-2029_mean.tif,115.0,337.5,563.0
sm2_mm_ACCESS1-3_rcp85_apr_mean_2020-2029_mean.tif,145.0,362.4,573.0
sm2_mm_ACCESS1-3_rcp85_may_mean_2020-2029_mean.tif,145.0,396.8,592.0
sm2_mm_ACCESS1-3_rcp85_jun_mean_2020-2029_mean.tif,112.0,365.8,594.0
sm2_mm_ACCESS1-3_rcp85_jul_mean_2020-2029_mean.tif,99.0,315.4,580.0
sm2_mm_ACCESS1-3_rcp85_aug_mean_2020-2029_mean.tif,99.0,301.8,575.0
sm2_mm_ACCESS1-3_rcp85_sep_mean_2020-2029_mean.tif,103.0,312.1,567.0
sm2_mm_ACCESS1-3_rcp85_oct_mean_2020-2029_mean.tif,107.0,320.7,557.0
sm2_mm_ACCESS1-3_rcp85_nov_mean_2020-2029_mean.tif,107.0,320.6,557.0
